"","location","wb2021","year","Scenario","x50q30"
"396","Albania","UMIC",2049,"Business as usual",0.18756542025109
"397","Albania","UMIC",2049,"Progress_Antihypertensive therapy",0.15179765104617
"398","Albania","UMIC",2049,"Progress",0.148793485809533
"399","Albania","UMIC",2049,"Progress_Salt reduction",0.182830932881521
"400","Albania","UMIC",2050,"Aspirational_Antihypertensive therapy",0.1289891630962
"401","Albania","UMIC",2050,"Aspirational",0.124936009122635
"402","Albania","UMIC",2050,"Aspirational_Salt reduction",0.17771691176952
"403","Albania","UMIC",2050,"Business as usual",0.187180587005467
"404","Albania","UMIC",2050,"Progress_Antihypertensive therapy",0.151226858188901
"405","Albania","UMIC",2050,"Progress",0.148228131239911
"406","Albania","UMIC",2050,"Progress_Salt reduction",0.182435034569262
"407","Algeria","LMIC",2022,"Aspirational_Antihypertensive therapy",0.22833574916654
"408","Algeria","LMIC",2022,"Aspirational",0.22833574916654
"409","Algeria","LMIC",2022,"Aspirational_Salt reduction",0.22833574916654
"410","Algeria","LMIC",2022,"Business as usual",0.22833574916654
"411","Algeria","LMIC",2022,"Progress_Antihypertensive therapy",0.22833574916654
"412","Algeria","LMIC",2022,"Progress",0.22833574916654
"413","Algeria","LMIC",2022,"Progress_Salt reduction",0.22833574916654
"414","Algeria","LMIC",2023,"Aspirational_Antihypertensive therapy",0.223173971048583
"415","Algeria","LMIC",2023,"Aspirational",0.223173971048583
"416","Algeria","LMIC",2023,"Aspirational_Salt reduction",0.224468603394035
"417","Algeria","LMIC",2023,"Business as usual",0.224468603394035
"418","Algeria","LMIC",2023,"Progress_Antihypertensive therapy",0.223264017834413
"419","Algeria","LMIC",2023,"Progress",0.223264017834413
"420","Algeria","LMIC",2023,"Progress_Salt reduction",0.224468603394035
"421","Algeria","LMIC",2024,"Aspirational_Antihypertensive therapy",0.217547352568801
"422","Algeria","LMIC",2024,"Aspirational",0.217355443369522
"423","Algeria","LMIC",2024,"Aspirational_Salt reduction",0.220209253158645
"424","Algeria","LMIC",2024,"Business as usual",0.220408116412288
"425","Algeria","LMIC",2024,"Progress_Antihypertensive therapy",0.217794370603326
"426","Algeria","LMIC",2024,"Progress",0.217733978470327
"427","Algeria","LMIC",2024,"Progress_Salt reduction",0.220345702424648
"428","Algeria","LMIC",2025,"Aspirational_Antihypertensive therapy",0.212282027656769
"429","Algeria","LMIC",2025,"Aspirational",0.211751444330903
"430","Algeria","LMIC",2025,"Aspirational_Salt reduction",0.216410375390341
"431","Algeria","LMIC",2025,"Business as usual",0.216974660047399
"432","Algeria","LMIC",2025,"Progress_Antihypertensive therapy",0.212773828435162
"433","Algeria","LMIC",2025,"Progress",0.212605897290234
"434","Algeria","LMIC",2025,"Progress_Salt reduction",0.216797048896359
"435","Algeria","LMIC",2026,"Aspirational_Antihypertensive therapy",0.207283997422926
"436","Algeria","LMIC",2026,"Aspirational",0.206305026830486
"437","Algeria","LMIC",2026,"Aspirational_Salt reduction",0.212988967269913
"438","Algeria","LMIC",2026,"Business as usual",0.214060830481864
"439","Algeria","LMIC",2026,"Progress_Antihypertensive therapy",0.20812920157741
"440","Algeria","LMIC",2026,"Progress",0.207817175287199
"441","Algeria","LMIC",2026,"Progress_Salt reduction",0.213722494642477
"442","Algeria","LMIC",2027,"Aspirational_Antihypertensive therapy",0.202659985957486
"443","Algeria","LMIC",2027,"Aspirational",0.201153437954311
"444","Algeria","LMIC",2027,"Aspirational_Salt reduction",0.210051993586728
"445","Algeria","LMIC",2027,"Business as usual",0.21175537893165
"446","Algeria","LMIC",2027,"Progress_Antihypertensive therapy",0.203985791689818
"447","Algeria","LMIC",2027,"Progress",0.203501463291888
"448","Algeria","LMIC",2027,"Progress_Salt reduction",0.211216172456631
"449","Algeria","LMIC",2028,"Aspirational_Antihypertensive therapy",0.197934124060045
"450","Algeria","LMIC",2028,"Aspirational",0.195851124086758
"451","Algeria","LMIC",2028,"Aspirational_Salt reduction",0.207091006358915
"452","Algeria","LMIC",2028,"Business as usual",0.20953028229046
"453","Algeria","LMIC",2028,"Progress_Antihypertensive therapy",0.199876535277585
"454","Algeria","LMIC",2028,"Progress",0.199199817285186
"455","Algeria","LMIC",2028,"Progress_Salt reduction",0.208755926317036
"456","Algeria","LMIC",2029,"Aspirational_Antihypertensive therapy",0.192892882374725
"457","Algeria","LMIC",2029,"Aspirational",0.190349254214456
"458","Algeria","LMIC",2029,"Aspirational_Salt reduction",0.204020629684106
"459","Algeria","LMIC",2029,"Business as usual",0.20710324026366
"460","Algeria","LMIC",2029,"Progress_Antihypertensive therapy",0.195584590171465
"461","Algeria","LMIC",2029,"Progress",0.194702475415539
"462","Algeria","LMIC",2029,"Progress_Salt reduction",0.206065190711598
"463","Algeria","LMIC",2030,"Aspirational_Antihypertensive therapy",0.187869931937708
"464","Algeria","LMIC",2030,"Aspirational",0.184963615333549
"465","Algeria","LMIC",2030,"Aspirational_Salt reduction",0.201112149935696
"466","Algeria","LMIC",2030,"Business as usual",0.204759941249977
"467","Algeria","LMIC",2030,"Progress_Antihypertensive therapy",0.191433324672209
"468","Algeria","LMIC",2030,"Progress",0.19033684033286
"469","Algeria","LMIC",2030,"Progress_Salt reduction",0.203432972851753
"470","Algeria","LMIC",2031,"Aspirational_Antihypertensive therapy",0.182796042029039
"471","Algeria","LMIC",2031,"Aspirational",0.179615606851402
"472","Algeria","LMIC",2031,"Aspirational_Salt reduction",0.198209789885946
"473","Algeria","LMIC",2031,"Business as usual",0.202347894168034
"474","Algeria","LMIC",2031,"Progress_Antihypertensive therapy",0.187326219413049
"475","Algeria","LMIC",2031,"Progress",0.18601195479281
"476","Algeria","LMIC",2031,"Progress_Salt reduction",0.200713075323676
"477","Algeria","LMIC",2032,"Aspirational_Antihypertensive therapy",0.177943042516298
"478","Algeria","LMIC",2032,"Aspirational",0.174559048605618
"479","Algeria","LMIC",2032,"Aspirational_Salt reduction",0.195531447204819
"480","Algeria","LMIC",2032,"Business as usual",0.200099116710856
"481","Algeria","LMIC",2032,"Progress_Antihypertensive therapy",0.183508075635203
"482","Algeria","LMIC",2032,"Progress",0.182014093494502
"483","Algeria","LMIC",2032,"Progress_Salt reduction",0.198195003902688
"484","Algeria","LMIC",2033,"Aspirational_Antihypertensive therapy",0.173367080692236
"485","Algeria","LMIC",2033,"Aspirational",0.169837015422662
"486","Algeria","LMIC",2033,"Aspirational_Salt reduction",0.193077315525009
"487","Algeria","LMIC",2033,"Business as usual",0.19802231097316
"488","Algeria","LMIC",2033,"Progress_Antihypertensive therapy",0.180001689892207
"489","Algeria","LMIC",2033,"Progress",0.178359034843725
"490","Algeria","LMIC",2033,"Progress_Salt reduction",0.195882041365136
"491","Algeria","LMIC",2034,"Aspirational_Antihypertensive therapy",0.169060054101841
"492","Algeria","LMIC",2034,"Aspirational",0.16543146797315
"493","Algeria","LMIC",2034,"Aspirational_Salt reduction",0.190787482131368
"494","Algeria","LMIC",2034,"Business as usual",0.196062442260421
"495","Algeria","LMIC",2034,"Progress_Antihypertensive therapy",0.176763660583764
"496","Algeria","LMIC",2034,"Progress",0.174998225476587
"497","Algeria","LMIC",2034,"Progress_Salt reduction",0.193715526856897
"498","Algeria","LMIC",2035,"Aspirational_Antihypertensive therapy",0.165026219373577
"499","Algeria","LMIC",2035,"Aspirational",0.161337895712256
"500","Algeria","LMIC",2035,"Aspirational_Salt reduction",0.188626984324746
"501","Algeria","LMIC",2035,"Business as usual",0.194188572426347
"502","Algeria","LMIC",2035,"Progress_Antihypertensive therapy",0.173766647823974
"503","Algeria","LMIC",2035,"Progress",0.17190009931798
"504","Algeria","LMIC",2035,"Progress_Salt reduction",0.191661523198745
"505","Algeria","LMIC",2036,"Aspirational_Antihypertensive therapy",0.161211215867714
"506","Algeria","LMIC",2036,"Aspirational",0.15749279443024
"507","Algeria","LMIC",2036,"Aspirational_Salt reduction",0.186515922002114
"508","Algeria","LMIC",2036,"Business as usual",0.192326729844406
"509","Algeria","LMIC",2036,"Progress_Antihypertensive therapy",0.170931302926727
"510","Algeria","LMIC",2036,"Progress",0.16898104451241
"511","Algeria","LMIC",2036,"Progress_Salt reduction",0.189642373560869
"512","Algeria","LMIC",2037,"Aspirational_Antihypertensive therapy",0.157585084187688
"513","Algeria","LMIC",2037,"Aspirational",0.153860646218161
"514","Algeria","LMIC",2037,"Aspirational_Salt reduction",0.184404558088628
"515","Algeria","LMIC",2037,"Business as usual",0.190429033234857
"516","Algeria","LMIC",2037,"Progress_Antihypertensive therapy",0.168207425758856
"517","Algeria","LMIC",2037,"Progress",0.166188508594795
"518","Algeria","LMIC",2037,"Progress_Salt reduction",0.187608567821407
"519","Algeria","LMIC",2038,"Aspirational_Antihypertensive therapy",0.154151230128475
"520","Algeria","LMIC",2038,"Aspirational",0.150439755388737
"521","Algeria","LMIC",2038,"Aspirational_Salt reduction",0.182293284933534
"522","Algeria","LMIC",2038,"Business as usual",0.188498528204587
"523","Algeria","LMIC",2038,"Progress_Antihypertensive therapy",0.165587447797643
"524","Algeria","LMIC",2038,"Progress",0.163512813153294
"525","Algeria","LMIC",2038,"Progress_Salt reduction",0.185561352225429
"526","Algeria","LMIC",2039,"Aspirational_Antihypertensive therapy",0.150998006728923
"527","Algeria","LMIC",2039,"Aspirational",0.147312368014711
"528","Algeria","LMIC",2039,"Aspirational_Salt reduction",0.180295920019734
"529","Algeria","LMIC",2039,"Business as usual",0.186655194981973
"530","Algeria","LMIC",2039,"Progress_Antihypertensive therapy",0.163163194149946
"531","Algeria","LMIC",2039,"Progress",0.161042835183247
"532","Algeria","LMIC",2039,"Progress_Salt reduction",0.183617249429672
"533","Algeria","LMIC",2040,"Aspirational_Antihypertensive therapy",0.148180328981927
"534","Algeria","LMIC",2040,"Aspirational",0.144529255199656
"535","Algeria","LMIC",2040,"Aspirational_Salt reduction",0.178492925070403
"536","Algeria","LMIC",2040,"Business as usual",0.184983778027046
"537","Algeria","LMIC",2040,"Progress_Antihypertensive therapy",0.160996398505935
"538","Algeria","LMIC",2040,"Progress",0.158838237660772
"539","Algeria","LMIC",2040,"Progress_Salt reduction",0.181858470885048
"540","Algeria","LMIC",2041,"Aspirational_Antihypertensive therapy",0.145685342739664
"541","Algeria","LMIC",2041,"Aspirational",0.142073670010918
"542","Algeria","LMIC",2041,"Aspirational_Salt reduction",0.176895402183113
"543","Algeria","LMIC",2041,"Business as usual",0.183500281696501
"544","Algeria","LMIC",2041,"Progress_Antihypertensive therapy",0.159082746277637
"545","Algeria","LMIC",2041,"Progress",0.156892655897938
"546","Algeria","LMIC",2041,"Progress_Salt reduction",0.180298301674483
"547","Algeria","LMIC",2042,"Aspirational_Antihypertensive therapy",0.143467923802235
"548","Algeria","LMIC",2042,"Aspirational",0.139899015300937
"549","Algeria","LMIC",2042,"Aspirational_Salt reduction",0.175466770422065
"550","Algeria","LMIC",2042,"Business as usual",0.182169214370621
"551","Algeria","LMIC",2042,"Progress_Antihypertensive therapy",0.157380919541969
"552","Algeria","LMIC",2042,"Progress",0.155164136463431
"553","Algeria","LMIC",2042,"Progress_Salt reduction",0.178900495885673
"554","Algeria","LMIC",2043,"Aspirational_Antihypertensive therapy",0.141378403092598
"555","Algeria","LMIC",2043,"Aspirational",0.137856706626263
"556","Algeria","LMIC",2043,"Aspirational_Salt reduction",0.174038961219426
"557","Algeria","LMIC",2043,"Business as usual",0.180818987194693
"558","Algeria","LMIC",2043,"Progress_Antihypertensive therapy",0.155734136129528
"559","Algeria","LMIC",2043,"Progress",0.153496971530066
"560","Algeria","LMIC",2043,"Progress_Salt reduction",0.177495147300949
"561","Algeria","LMIC",2044,"Aspirational_Antihypertensive therapy",0.139360089941107
"562","Algeria","LMIC",2044,"Aspirational",0.135889522370809
"563","Algeria","LMIC",2044,"Aspirational_Salt reduction",0.172554016677899
"564","Algeria","LMIC",2044,"Business as usual",0.179391357808618
"565","Algeria","LMIC",2044,"Progress_Antihypertensive therapy",0.154086039114061
"566","Algeria","LMIC",2044,"Progress",0.151834856159277
"567","Algeria","LMIC",2044,"Progress_Salt reduction",0.176024167104283
"568","Algeria","LMIC",2045,"Aspirational_Antihypertensive therapy",0.137431793079915
"569","Algeria","LMIC",2045,"Aspirational",0.13401440772299
"570","Algeria","LMIC",2045,"Aspirational_Salt reduction",0.171046321110764
"571","Algeria","LMIC",2045,"Business as usual",0.177923493565219
"572","Algeria","LMIC",2045,"Progress_Antihypertensive therapy",0.152463342335527
"573","Algeria","LMIC",2045,"Progress",0.15020362520137
"574","Algeria","LMIC",2045,"Progress_Salt reduction",0.174523409562859
"575","Algeria","LMIC",2046,"Aspirational_Antihypertensive therapy",0.13559975846096
"576","Algeria","LMIC",2046,"Aspirational",0.132234977573729
"577","Algeria","LMIC",2046,"Aspirational_Salt reduction",0.169544561703951
"578","Algeria","LMIC",2046,"Business as usual",0.176449106595706
"579","Algeria","LMIC",2046,"Progress_Antihypertensive therapy",0.150883349178523
"580","Algeria","LMIC",2046,"Progress",0.148618929275339
"581","Algeria","LMIC",2046,"Progress_Salt reduction",0.173024055767918
"582","Algeria","LMIC",2047,"Aspirational_Antihypertensive therapy",0.133898024443399
"583","Algeria","LMIC",2047,"Aspirational",0.130583670779661
"584","Algeria","LMIC",2047,"Aspirational_Salt reduction",0.168101909931541
"585","Algeria","LMIC",2047,"Business as usual",0.175024661227341
"586","Algeria","LMIC",2047,"Progress_Antihypertensive therapy",0.149390062667847
"587","Algeria","LMIC",2047,"Progress",0.147123642580094
"588","Algeria","LMIC",2047,"Progress_Salt reduction",0.171580817245012
"589","Algeria","LMIC",2048,"Aspirational_Antihypertensive therapy",0.132348095605588
"590","Algeria","LMIC",2048,"Aspirational",0.129081091725772
"591","Algeria","LMIC",2048,"Aspirational_Salt reduction",0.166757953428268
"592","Algeria","LMIC",2048,"Business as usual",0.173692370372024
"593","Algeria","LMIC",2048,"Progress_Antihypertensive therapy",0.148014199677092
"594","Algeria","LMIC",2048,"Progress",0.145747542436048
"595","Algeria","LMIC",2048,"Progress_Salt reduction",0.170234344063906
"596","Algeria","LMIC",2049,"Aspirational_Antihypertensive therapy",0.130902724366466
"597","Algeria","LMIC",2049,"Aspirational",0.127680726115418
"598","Algeria","LMIC",2049,"Aspirational_Salt reduction",0.165463817308038
"599","Algeria","LMIC",2049,"Business as usual",0.172402632393269
"600","Algeria","LMIC",2049,"Progress_Antihypertensive therapy",0.1467088161347
"601","Algeria","LMIC",2049,"Progress",0.144443853628648
"602","Algeria","LMIC",2049,"Progress_Salt reduction",0.168935141871861
"603","Algeria","LMIC",2050,"Aspirational_Antihypertensive therapy",0.129527677960313
"604","Algeria","LMIC",2050,"Aspirational",0.126349154977757
"605","Algeria","LMIC",2050,"Aspirational_Salt reduction",0.164182832165897
"606","Algeria","LMIC",2050,"Business as usual",0.171117784397171
"607","Algeria","LMIC",2050,"Progress_Antihypertensive therapy",0.145439508438998
"608","Algeria","LMIC",2050,"Progress",0.143178426508098
"609","Algeria","LMIC",2050,"Progress_Salt reduction",0.167645811925552
"610","Angola","LMIC",2022,"Aspirational_Antihypertensive therapy",0.273857371061457
"611","Angola","LMIC",2022,"Aspirational",0.273857371061457
"612","Angola","LMIC",2022,"Aspirational_Salt reduction",0.273857371061457
"613","Angola","LMIC",2022,"Business as usual",0.273857371061457
"614","Angola","LMIC",2022,"Progress_Antihypertensive therapy",0.273857371061457
"615","Angola","LMIC",2022,"Progress",0.273857371061457
"616","Angola","LMIC",2022,"Progress_Salt reduction",0.273857371061457
"617","Angola","LMIC",2023,"Aspirational_Antihypertensive therapy",0.270520967667975
"618","Angola","LMIC",2023,"Aspirational",0.270520967667975
"619","Angola","LMIC",2023,"Aspirational_Salt reduction",0.271837872469029
"620","Angola","LMIC",2023,"Business as usual",0.271837872469029
"621","Angola","LMIC",2023,"Progress_Antihypertensive therapy",0.270557358594591
"622","Angola","LMIC",2023,"Progress",0.270557358594591
"623","Angola","LMIC",2023,"Progress_Salt reduction",0.271837872469029
"624","Angola","LMIC",2024,"Aspirational_Antihypertensive therapy",0.26716937584994
